start,end,N,SS,FerL,FulD,bsfs,TajD,ZngE,FayH,btree,Colless,path,iColless,ibtree
0,2501.0,250,14,-1.1580049672601505,-1.373242665914419,4.242095049437272,2.6472762542128403,1.9948453065612912,0.03573478515359008,0.6311273999043174,0.02892214017359761,8060026,0.032225676901153,2.040844105349735
0,2501.0,250,7,0.210920471262663,-0.26412781878448416,0.8167057989658538,0.22138392896874928,-0.08174537585878884,0.07857971813749826,2.3104918926868665,0.02552144060111413,8060027,0.0587835211815002,1.7903427334174842
0,2501.0,250,17,-0.06288300821048534,-1.618795465943367,1.9197781551753128,1.661635454454368,0.7317060681815547,0.14400984474587222,0.3008258532742364,0.040516906335017484,8060028,0.04680010364036792,0.3325957292286101
0,2501.0,250,11,0.19276769375574584,2.8152936480872786,1.749454741305179e-05,0.20043107157138668,-0.07361519921499242,0.06087874622383831,0.3932814021088609,0.0328641755963948,8060029,0.057358466122554734,-1.8145899847810716
0,2501.0,250,8,-0.1596720931024103,2.7476664446803647,9.120471661981978e-07,0.5565842302408757,0.34358628110624906,0.026499996641359,-0.9379574149410008,0.0456989247311828,8060030,0.0386708122813836,1.7543494238493809
0,2501.0,250,10,0.3487633383884833,0.4973207385797264,0.7721189923857414,0.17925141361828986,-0.20643173057046915,0.094031343379444,0.3323728791695811,0.04458694995033899,8060031,0.08783521181500195,-0.2365406318989157
0,2501.0,250,18,-0.8683971924587811,0.9071258047630172,4.1372342046542885,2.2669576705228502,1.6272531903487537,0.053768306826604516,0.2405365384169396,0.0387679751263117,8060032,0.029084078248477783,1.0685231675652471
0,2501.0,250,7,0.1113802140595179,-0.2641278187844843,1.690525703800356e-05,0.1321566099009861,-0.037276483666442685,0.043326677804876736,0.6591323184194071,0.035666860992356525,8060033,0.03786112190698277,-0.6220164552311052
0,2501.0,250,22,-0.7395093905110345,-1.172994251653622,3.6855632381612033,1.8720663369957342,1.3728425560129958,0.040359814906800566,0.9303987337596638,0.03708381914755797,8060034,0.032193289286176964,1.4201760782461943
0,2501.0,250,15,-0.2695514671504506,-1.4636660782230697,1.701726545429613,1.6291759667166117,0.8775821267172346,0.1057791031705227,1.198299011283658,0.03096660836895972,8060035,0.03520533747894805,1.366874060397056
0,2501.0,250,20,-1.0624462045414105,-1.0119084632668651,4.7253597999591985,2.50073738454498,1.8865082835057818,0.04087246532414654,-0.2927215559135161,0.043690892602668736,8060036,0.04080839486980178,-1.3668970064583177
0,2501.0,250,17,-0.2132145575567813,0.19338017960939966,4.367585601601526,1.3906970009096358,0.7406605304470643,0.09126724689334023,0.8274300077475065,0.030654877574815387,8060037,0.03756963337219847,0.7076057521898835
0,2501.0,250,10,0.29145811615425304,1.8755621056164395,0.8282822795244965,0.5732623914140386,-0.005041499341934643,0.1238050980523961,0.5754560766466416,0.028735011731513868,8060038,0.056224899598393566,-2.415646569620736
0,2501.0,250,21,-1.4648810713611684,-1.0956646725615409,3.7198835599388502,3.3560654748768077,2.56787228744313,0.04829984602795481,1.694860409385602,0.03740121777432311,8060039,0.06192511983417541,-0.193169144662463
0,2501.0,250,11,-1.731215125751718,0.2523487190495646,1.5411505242151966,2.4579223712351133,2.3560923641389246,-0.10423153345605148,0.7141477158117909,0.03981517467720344,8060040,0.03622014941486376,2.8759501177611195
0,2501.0,250,12,-0.4021923846301035,1.2374296820739528,3.2659861515461985,1.2420865537786827,0.8176979178121143,0.04489848196951513,1.2573515734900762,0.030169063350174895,8060041,0.04216867469879519,1.059473527544037
0,2501.0,250,13,0.0984286202060034,0.9776412577841306,-7.123906620505881e-06,0.14421814793333956,-0.020363867583569343,0.033717155891003665,-0.03432989664880537,0.029611533692373182,8060042,0.03593945675173813,0.7399323463407596
0,2501.0,250,8,0.4508071728391667,1.1205475573559285,-0.9624938603751452,-1.0487351847618172,-0.7664193069971935,-0.014927213297980697,1.5714583127595054,0.02488178520533748,8060043,0.0769529731830548,-0.93411466105111
0,2501.0,250,18,0.11030737203172322,-2.5502150563523878,1.5487816540986918,2.3754820728139263,0.8898366346728229,0.2394918870937392,0.5976837387525167,0.03235522736105713,8060044,0.04352895452778857,0.24228015949044476
0,2501.0,250,13,-0.7515679963741803,-1.2721674407506365,1.0219973934429307,2.3744020091459483,1.5550427562541156,0.08822535972161984,1.7059477717749196,0.025026372772194768,8060045,0.03898389255948525,0.3058613743067679
0,2501.0,250,14,-0.1279578168797283,-1.373242665914419,2.4942706437150486,1.294768414793457,0.6260754723596553,0.10185212608977792,1.1009674910363922,0.03102733514703977,8060046,0.06830547998445395,-0.9450828571316257
0,2501.0,250,8,0.6989554992060542,2.7476664446803656,-0.666592145118147,-0.8698958686642461,-0.8937135258163956,0.06349456699783125,0.19592944393097733,0.03531689481942105,8060047,0.06438657857235393,-0.25277659361623606
0,2501.0,250,8,0.6413510123180733,4.374785332004801,-1.0499841149124671,-0.9219113961465852,-0.8682546820525551,0.04408679368906019,-0.6895178449357432,0.03607517628116151,8060048,0.059690374400829124,0.038302733903983865
0,2501.0,250,11,-0.3956577136683085,0.2523487190495646,3.653768226542055,1.1547523649073743,0.7745289249237273,0.03780746427001934,-0.3985829454704796,0.028166429157490173,8060049,0.02574815390594637,1.7615313406448074
0,2501.0,250,12,-0.6870386820492969,-2.356251271886407,4.167548345519812,1.6955350035731784,1.2261265966230759,0.03342772465464417,3.4313505413244934,0.026428293820443063,8060050,0.03439564710454722,2.163308849829614
0,2501.0,250,12,-0.0118496089372305,-1.1583576205662869,1.7915860742184144,1.2966989583159758,0.528715362049641,0.1292413664768151,0.1859766344792688,0.032933577628486296,8060051,0.03658181111542946,-0.12199874907728415
0,2501.0,250,8,0.6383489076562053,-0.5065713299685086,-0.8932907452675011,-1.071789302972583,-0.924264138333004,0.02621247407382166,1.5998802142762971,0.029809560823940918,8060052,0.06182795698924731,-0.2005632345070083
0,2501.0,250,14,0.43633098839021545,-1.373242665914419,1.0322946845959804,0.6942785134484392,-0.06692890213537928,0.1517929528822951,1.1705477218984812,0.03040313747659258,8060053,0.03943192123332038,0.031990839930507484
0,2501.0,250,9,0.543477349440537,0.782811739448983,0.4399760196585494,0.14900698552694813,-0.3732753779702255,0.13769082824092854,1.018520635324804,0.039917735457960866,8060054,0.06082394092499027,0.36124448181266333
0,2501.0,250,19,-0.5613125369488081,0.7317926280143299,3.781480139436081,1.6916395974599874,1.1477077793783503,0.055412184646275335,0.7861429979116001,0.026150685692077062,8060055,0.03640367923306128,0.9975737527550588
0,2501.0,250,14,0.1618050986041543,-1.373242665914419,1.44533529260041,0.3663823368245325,0.01926567180678914,0.06692949514422397,0.9255490227726398,0.03161840912035238,8060056,0.0416288811158613,0.4745827736598582
0,2501.0,250,23,-0.3064082240105078,-0.5414743867334508,2.3264317563165484,1.973290146176056,1.0707914611180784,0.12263877213180008,1.121779687124616,0.033265024909020245,8060057,0.05031955780109686,0.6584003229126076
0,2501.0,250,15,-0.30262600024185593,-0.4602920395039866,3.6776286311653297,1.588460740663529,0.8874141464977247,0.09562639187359806,1.1564710926097463,0.02940795439823812,8060058,0.03523772509392408,0.4025558800991546
0,2501.0,250,18,0.7605118268089416,-0.8215446257946853,0.9491155882977588,0.8258435822691635,-0.26773586551613754,0.212895374603468,0.8907572243862252,0.037317009975385416,8060059,0.03533488793885218,0.14611829390452208
0,2501.0,250,10,1.112561344654949,-0.8809206284569866,-0.6226896568208607,-1.617178273749177,-1.5242243305658787,0.06618701880600977,-0.05132002696467197,0.038055447596838966,8060060,0.037796346677030704,0.28310838917257924
0,2501.0,250,14,-0.4374026111878115,-0.3126827056713455,4.056190375823454,1.4177081846426784,0.9225848067207147,0.05430781991113777,0.3051427497854121,0.03403938333981086,8060061,0.050233190827827436,0.4923578534144656
0,2501.0,250,4,0.8125462996299918,0.902972379422686,-0.9114135260340946,-1.5112902254997238,-1.2071507081087216,0.03141551452571212,0.97435038782487,0.028991542205689117,8060062,0.03403938333981086,-0.4123359925376403
0,2501.0,250,6,0.4789558545073574,0.032958223794150095,-3.1178367348751664e-06,-0.2417393724408665,-0.4718616975583605,0.0955098288960952,1.415289697995137,0.030055706697758783,8060063,0.0640627024225936,-0.9955204809347714
0,2501.0,250,10,-0.029314582478170256,-0.8809206284569866,3.0240556937512113,0.7585777366686135,0.3233121385306756,0.07471812640289753,0.55113567456629,0.03458997279440342,8060064,0.04469490866692576,2.1328297397608496
0,2501.0,250,14,-0.4997516209955825,-0.3126827056713457,3.61674973900077,1.8996879641651927,1.1673773967164736,0.08939021889761682,0.2735417626648716,0.035132465345251974,8060065,0.02707604611996373,0.40804638063248105
0,2501.0,250,10,-0.1460172621934609,1.87556210561644,2.257402614443269,0.712127128025352,0.397738963115134,0.0446984639721638,2.495241308442545,0.02671978235522736,8060066,0.03423370902966706,0.5829192464090036
0,2501.0,250,14,-0.6084862186825329,-1.3732426659144188,0.7450450245264898,1.2680542297707882,0.9984360317898232,0.0067635137324976455,0.08358105106715545,0.044448762793107915,8060067,0.03366152783175713,-0.5101838848278505
0,2501.0,250,14,-0.5958780555341654,-0.3126827056713457,3.064594398808996,2.0851198454067283,1.3190798468546898,0.0890041127987144,0.7345239548717891,0.03928617696592823,8060068,0.036031221660836894,1.2551477080844131
0,2501.0,250,19,-0.01450286895645904,-0.0945401961267354,2.7394258518953007,0.6191458754735896,0.2674125129089097,0.0540905331008714,1.2942598291124017,0.031395744267392146,8060069,0.038962300816167895,0.24966478102266804
0,2501.0,250,10,-0.17284192041071395,0.4973207385797266,3.1743623518663977,0.6803334797833485,0.4064950601250701,0.03554312899013785,1.9056196110631127,0.028393142462322413,8060070,0.06192511983417541,-0.22245023772337671
0,2501.0,250,10,0.09802546170258307,-0.8809206284569866,1.9449542366157453,0.6160819705923357,0.16570239235182255,0.08684327045967158,0.4463073479891831,0.04125719467732682,8060071,0.07975450187848168,-0.14538607408850712
0,2501.0,250,14,0.3242411319230409,-0.3126827056713456,1.1066489891590945,0.09010859681968643,-0.22207913523128256,0.07120329023897151,0.4978564547162326,0.03308394869801788,8060072,0.035739733126052595,1.5474881003918868
0,2501.0,250,13,0.5060865811303715,-2.3970717900180207,0.938150380216604,-0.16941783416922612,-0.4715195751029065,0.08276159885228875,-0.3698939906756787,0.037836831195750736,8060073,0.04537504858142246,0.3380921839105769
0,2501.0,250,13,-1.1328364871105854,-1.2721674407506367,2.3101491104646943,1.6650526866376447,1.573234518654089,-0.05736948912797635,0.6920829622374549,0.04495400958673403,8060074,0.03403938333981086,1.2788576583797422
0,2501.0,250,18,0.2903450611842859,-1.6858798410735367,1.1936195149892066,1.1559432675388728,0.24388259753034144,0.15902433887578096,0.8688141984715751,0.02829238099350808,8060075,0.06555253271149113,-0.07414443119633253
0,2501.0,250,13,0.21910794131469544,-0.14726309148325312,1.244568400728248,0.3107582038827085,-0.04947068742352684,0.0740339597794362,-0.037025956788800635,0.02993425314159865,8060076,0.030865397072159607,0.2482212577815843
0,2501.0,250,23,0.016599013260297595,-0.5414743867334507,1.214183385099057,1.1966334820825582,0.4872621935407826,0.108637525632718,0.6246727335905184,0.028992313339379024,8060077,0.05170142937340761,-0.5352252474277618
0,2501.0,250,10,0.33398555048718875,-2.2591619954937,1.0777078111850975,0.4705751069109659,-0.07946832392639296,0.12197024785971736,1.1179771751463177,0.02980020440183673,8060078,0.040387355875113364,0.28161403392916745
0,2501.0,250,22,-1.3029572140618884,0.28762682637578485,5.344087755191115,2.6679112482343115,2.155832684218716,0.014927946458483013,1.210652397660523,0.049547652977501404,8060079,0.03493004275165177,3.780223164607819
0,2501.0,250,14,-1.314041795688919,-1.3732426659144188,3.899462599044814,3.021342992961385,2.27066794317623,0.042245332821289616,0.6661032141378644,0.03319730535043399,8060080,0.034849073714211684,0.4617964553329138
0,2501.0,250,12,0.2682357026710426,1.2374296820739528,1.139753658817371,0.6605933753756088,0.05093086985568578,0.12120871080945325,0.5740764190219426,0.033326855810338125,8060081,0.06051625858271796,-3.320185468632116
0,2501.0,250,19,-0.5891792078567062,1.558125452155395,3.93749239659066,1.8434724463358991,1.2327207178847452,0.06437220468202877,2.227241218247728,0.03103381267003498,8060082,0.03894610700867989,0.5318592678589763
0,2501.0,250,8,0.09915038317334164,1.1205475573559285,0.6999313775952787,0.4696477255141111,0.10427314972614866,0.0769602072441638,0.6934088322655539,0.03867728980437881,8060083,0.04255732607850758,0.6477627689559042
0,2501.0,250,20,-0.019445481356315318,-1.0119084632668656,2.105137991616968,1.5310186442743523,0.65026936587016,0.13535949998280966,1.2530779777906291,0.03364533402426912,8060084,0.046843287127002635,-0.016422561047650237
0,2501.0,250,13,0.620812291663786,0.9776412577841306,-0.7186760168968194,-0.7013485076637596,-0.7771411834224575,0.05243772602750122,0.28934197008264945,0.038204430625728716,8060085,0.06526104417670682,0.37280859757521
0,2501.0,250,11,0.06886698145785262,-2.3105962099881507,1.6135462239176857,1.661371438832018,0.6065390259397297,0.18696638283643796,0.7053043910302323,0.026906011141339555,8060086,0.05272703718098199,-0.41383632477832205
0,2501.0,250,6,-0.4087107280609191,0.032958223794150095,1.75091453826732,1.577771264989672,0.927321212264252,0.09315640395409693,-0.2324701264553317,0.0414075657468584,8060087,0.054605518849591916,-3.4151587105585164
0,2501.0,250,14,-0.6403784722430133,-0.3126827056713455,3.9742628548071712,1.6141119633042391,1.1639296137587871,0.03443001281936805,0.9867396364103098,0.039361748067538976,8060088,0.03659800492291748,0.8879895355193034
0,2501.0,250,14,-0.18292179834133612,0.7478772545717273,0.658788845813753,0.2664767367142453,0.2537149129294877,-0.009173348349785209,-0.25582120714533474,0.03521343438269205,8060089,0.08679880813576889,-1.331705032642061
0,2501.0,250,13,-0.29429052645279097,-1.2721674407506367,2.877456484026752,1.4632385216156667,0.8237339077751906,0.0876070920443008,-0.04700474503251185,0.036149976249082345,8060090,0.031529343179168286,1.1112965908273145
0,2501.0,250,11,-1.1225240433108536,1.533821183568422,2.8418363395602566,1.7705590685799382,1.598089161406253,-0.049206183692306726,0.8046256240248845,0.035453642527097644,8060091,0.035172949863972014,1.0167252312396644
0,2501.0,250,12,1.130845046486157,1.2374296820739528,-1.2463943285020669,-1.5785152106534115,-1.5326935357226668,0.06804315715115515,1.1351757024050186,0.035998834045860864,8060092,0.04109988340458609,-1.4220750806357425
0,2501.0,250,19,-1.3713120037374646,0.7317926280143296,5.047327620017173,2.905320081174326,2.2967536256422,0.02305115783601631,-0.09341289690936347,0.05268655266226195,8060093,0.033391631040290186,0.7212841664355822
0,2501.0,250,10,0.3321135505294988,-2.2591619954937,1.105143285896403,0.6771452587897212,0.0037145976680016814,0.14362904652587374,1.0135428306438103,0.0346628449280995,8060094,0.044532970592045605,-0.7151009044808568
0,2501.0,250,17,-0.7886509027526646,-1.6187954659433672,4.332855254701618,2.0603723189866776,1.4749264362188386,0.04907098961532823,1.9737895966100585,0.025785939456751738,8060095,0.03873558751133567,2.384749521488455
0,2501.0,250,15,0.5627667756768304,-1.4636660782230702,1.163754426997414,0.9492026784049126,-0.06301443228297589,0.19740143430064494,0.4786169811642283,0.02948712412373508,8060096,0.035950252623396815,0.46927508590807604
0,2501.0,250,17,-0.3217217382970377,0.19338017960939935,2.2288619303128767,1.623325042413446,0.922734596512423,0.09326102822096133,-0.7867395686873104,0.0379906723668869,8060097,0.03653322969296542,1.1979840150956504
0,2501.0,250,12,0.5072913804616305,1.2374296820739523,4.72985831489979e-06,-0.3265094798551844,-0.5347404431562598,0.06926212046254472,0.9612664455567864,0.034515481279958536,8060098,0.04827374012177743,-1.4837091731393257
0,2501.0,250,19,0.4799761821758589,-1.7472058444088658,2.7036257997573703,-0.09000034350253881,-0.4209180537073819,0.07675296989412184,0.7059797259952425,0.031148788703199894,8060099,0.03614457831325301,-0.06246615436886596
0,2501.0,250,18,-0.015292665561279626,0.04279058948416604,2.420342822056156,1.1805750855614383,0.4982627272014958,0.10643741441162577,1.0140672423216877,0.03055366627801528,8060100,0.0640627024225936,-2.389659951823673
0,2501.0,250,21,-1.6558324595820613,-1.0956646725615415,0.2694920656040188,0.9994351452216886,1.7405756660622365,-0.19640943380243714,1.3893828346508568,0.028772347454333463,8060101,0.0454074361963985,0.19393149085229425
0,2501.0,250,8,-0.08287466358983703,-0.5065713299685085,1.1914833961975726,0.8829489921225284,0.40977927489223387,0.08182413067833726,2.022260786789349,0.02691410804508356,8060102,0.03530250032387615,0.7176469625057841
0,2501.0,250,9,0.05462591518360538,0.7828117394489831,1.1085547122109732e-08,0.2502796295860269,0.05487696155044468,0.03978721614454592,-0.05175824610196373,0.032168998574944936,8060103,0.029343179168286045,1.6156997403555586
0,2501.0,250,22,-0.01261009989651561,-1.9033047906683256,2.610820619815727,0.850218177185602,0.3647427659481328,0.07360272088577538,0.7853711159701735,0.02926544889234357,8060104,0.05567431014380101,-0.843500036604473
0,2501.0,250,13,-0.5606506805645154,3.2274499563188983,3.755340892539535,1.1077868179997723,0.8928626048950886,-0.0001725398169262182,1.6316501552320262,0.04461933756531503,8060105,0.021634926803990158,1.3402152684892632
0,2501.0,250,18,-0.6973012988974733,-1.6858798410735365,0.8631588816896848,1.8145597591298293,1.3042761717775126,0.04264276683936482,0.40146298011818987,0.04089746081098588,8060106,0.03888133177872781,0.01324585089436911
0,2501.0,250,11,0.2599904206407733,1.533821183568422,1.2079002348930026,0.3965735557791889,-0.04903131155879789,0.09522894123965037,0.2986812757383073,0.0324469922701559,8060107,0.07894481150408084,-2.4134291707243185
0,2501.0,250,18,0.2009843327635209,-1.6858798410735367,1.5051362583078598,0.9408383493846564,0.2267333753053198,0.12308976927710642,0.6682250389928273,0.0331784125750313,8060108,0.037602020987174516,-0.05874741658915297
0,2501.0,250,8,-0.1879226677410147,1.1205475573559278,2.4173431132915355,0.8780349623905287,0.4912475749365229,0.056737786660703525,1.601375768409416,0.0255862158310662,8060109,0.03491384894416375,2.0651507963591738
0,2501.0,250,19,-0.9598978593882164,-1.7472058444088658,0.7994236474760279,1.4911958120056883,1.3835501249122193,-0.03350775388641832,1.2565704376797862,0.03551481913316348,8060110,0.04236300038865138,0.17452819102109882
0,2501.0,250,20,-0.1021647283070171,-0.22031949447871887,1.8544532780111416,1.161610458839884,0.5632845379768223,0.0874152591333709,0.8251200330654829,0.03331297540391983,8060111,0.033683119575074486,0.7961076415337848
0,2501.0,250,14,-0.25628781764912106,-0.3126827056713456,2.899243522966516,1.3145314598357376,0.7364045270056311,0.07908518025794517,-0.0202328779240752,0.03945171366469462,8060112,0.033618344345122425,1.4001827303235743
0,2501.0,250,13,0.3407003928797186,0.9776412577841304,0.91307877405265,0.2803270565065431,-0.1586212618233662,0.0949400342636662,1.2531695983414386,0.02591009198082653,8060113,0.07190050524679363,-2.871130899237784
0,2501.0,250,15,0.4825696589261354,1.5464560379341799,0.8810793211504713,0.5097812640505407,-0.17772132972202573,0.14003055776564213,-0.09336478316147677,0.03799607030271624,8060114,0.030671071382303405,0.4177034503554905
0,2501.0,250,13,-0.6044626798592718,-2.3970717900180207,3.6865568763603673,1.7890903324749352,1.2021225656946344,0.058965482434544185,0.17305590733692489,0.035172949863972014,8060115,0.04537504858142246,-0.7050145027863336
0,2501.0,250,8,0.1228336532836338,2.7476664446803647,9.120471661981978e-07,0.29572243914853985,0.017713080929091442,0.06256011865333486,1.3333129593021598,0.02882497732866952,8060116,0.04858142246404975,0.04792659016776011
0,2501.0,250,9,0.9063080621659052,0.7828117394489834,1.1085547122109732e-08,-0.6146357204802957,-0.9613967234656512,0.13443512617596573,0.3193106747208305,0.034534913848944165,8060117,0.05978753724575722,-1.6056483597360027
0,2501.0,250,16,-0.5897604618695006,-0.5928903682049144,3.996060044946754,1.9368267693819623,1.2619057429182654,0.07431554163997008,1.1170668303463294,0.02521051949734421,8060118,0.035140562248995984,1.3325427384517676
0,2501.0,250,15,-0.6871318240893799,-0.4602920395039865,2.08163924487044,1.188658497187414,1.0316171032782444,-0.01533443696495214,0.06221908884750226,0.04400937081659973,8060119,0.05726130327762662,-1.0861005608587888
0,2501.0,250,22,-0.14051747549144375,-0.4426837126389184,2.4061228459764807,1.8894060795927408,0.9006016349389218,0.14432857141764696,2.5117369894746786,0.027221790387355872,8060120,0.027594247959580254,2.22508174136285
0,2501.0,250,16,-1.101983952712961,0.3592984541263132,-0.11195746562899088,0.5915254533332641,1.1213321592098886,-0.1480628152492974,0.7506377458790633,0.03240149538245146,8060121,0.04098112881634063,0.056524907512779624
0,2501.0,250,11,-0.00041526524595610515,-1.029123745469293,1.2728683218821848,0.9258782948588492,0.3688947785965136,0.09613604653902158,-0.009978027136249882,0.03656561730794145,8060122,0.046897266485296026,0.5979666505391926
0,2501.0,250,11,0.6833247193913049,-1.029123745469293,0.7095846538849397,0.2856155383694436,-0.4300815702298169,0.17164828391309372,1.3636011948933628,0.028015286954268682,8060123,0.08160059593211555,-0.5712758923428339
0,2501.0,250,7,-0.29202420294939696,-0.2641278187844843,2.1373716500906985,0.9014112322897057,0.5797293955023609,0.036248420294954314,-0.3083360925092642,0.04545061968303321,8060124,0.02989376862287861,1.7787997593744014
0,2501.0,250,13,-0.8393198332275802,-1.2721674407506367,3.672055587811663,1.7037963802091989,1.3549333698544102,0.004255982150847389,0.203997535462213,0.040039189014121,8060125,0.028533488793885217,0.4634613240010856
0,2501.0,250,14,-0.1277329799511565,1.808437214814801,1.2583593821168482,1.5081752270344966,0.7122700463018241,0.12274179744074015,0.9306559716264964,0.03985527362907853,8060126,0.044014768752429066,0.7742966742144132
0,2501.0,250,15,-1.2824898502031752,-0.4602920395039865,4.597383012053262,2.784869437819556,2.155744698180935,0.025821853029907315,3.4814366212988865,0.0386708122813836,8060127,0.04143995336183444,0.6508076649683258
0,2501.0,250,12,-0.3605240819841243,0.039536030753832926,3.356442513850525,1.1228937300633932,0.7367828021986219,0.041210336565823666,0.8051178227008758,0.032333635617739775,8060128,0.045115947661614204,0.08682801734253769
0,2501.0,250,15,0.002126329504485347,-1.4636660782230702,2.9194062773103524,1.7511926972082332,0.7104377904489044,0.1687531854518136,0.6155129252962278,0.0346452222552449,8060129,0.06443515999481797,-2.0040951820355453
